time,ax,ay,az,wx,wy,wz,Activity
8.666,0.0651,-0.2387,0.0406,0.0263,0.0212,-0.0262,STANDING
8.666,0.0651,-0.2387,0.0406,0.0263,0.0212,-0.0262,STANDING
8.72,0.0651,-0.2387,0.0406,0.0263,0.0212,-0.0262,STANDING
8.786,0.0651,-0.2387,0.0406,0.0263,0.0212,-0.0262,STANDING
8.788,0.0651,-0.2387,0.0406,0.0263,0.0212,-0.0262,STANDING
8.789,0.0917,0.1105,-0.0478,0.0263,0.0212,-0.0262,STANDING
8.79,0.0917,0.1105,-0.0478,-0.0287,0.0248,-0.0018,STANDING
8.847,0.0917,0.1105,-0.0478,-0.0287,0.0248,-0.0018,STANDING
8.848,0.0917,0.1105,-0.0478,-0.0287,0.0248,-0.0018,STANDING
8.904,0.0917,0.1105,-0.0478,-0.0287,0.0248,-0.0018,STANDING
8.905,0.0917,0.1105,-0.0478,-0.0287,0.0248,-0.0018,STANDING
8.906,0.0917,0.1105,-0.0478,-0.0287,0.0248,-0.0018,STANDING
8.958,-0.0327,-0.0921,-0.2096,-0.0287,0.0248,-0.0018,STANDING
9.017,-0.0327,-0.0921,-0.2096,0.0544,0.001,0.0007,STANDING
9.018,-0.0327,-0.0921,-0.2096,0.0544,0.001,0.0007,STANDING
9.083,-0.0327,-0.0921,-0.2096,0.0544,0.001,0.0007,STANDING
9.154,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.194,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.199,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.199,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.2,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.263,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.264,0.0936,0.202,-0.1375,-0.0305,0.0236,0.0184,STANDING
9.315,0.0224,-0.0829,-0.0244,-0.0305,0.0236,0.0184,STANDING
9.322,0.0224,-0.0829,-0.0244,0.0428,-0.0026,-0.0244,STANDING
9.323,0.0224,-0.0829,-0.0244,0.0428,-0.0026,-0.0244,STANDING
9.324,0.0224,-0.0829,-0.0244,0.0428,-0.0026,-0.0244,STANDING
9.324,0.0224,-0.0829,-0.0244,0.0428,-0.0026,-0.0244,STANDING
9.381,0.0224,-0.0829,-0.0244,0.0428,-0.0026,-0.0244,STANDING
9.437,0.0224,-0.0829,-0.0244,0.0428,-0.0026,-0.0244,STANDING
9.494,-0.0447,0.0629,0.0327,0.0428,-0.0026,-0.0244,STANDING
9.556,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.558,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.558,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.559,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.617,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.617,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.675,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.685,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.686,-0.0447,0.0629,0.0327,-0.0513,-0.0026,0.0043,STANDING
9.688,0.0588,-0.0176,0.0667,-0.0513,-0.0026,0.0043,STANDING
9.688,0.0588,-0.0176,0.0667,0.0141,0.0083,-0.0036,STANDING
9.745,0.0588,-0.0176,0.0667,0.0141,0.0083,-0.0036,STANDING
9.8,0.0588,-0.0176,0.0667,0.0141,0.0083,-0.0036,STANDING
9.801,0.0588,-0.0176,0.0667,0.0141,0.0083,-0.0036,STANDING
9.861,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.862,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.862,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.918,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.918,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.919,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.983,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
9.985,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
10.044,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
10.045,0.0317,0.0842,-0.027,-0.0446,-0.0118,0.0123,STANDING
10.046,-0.047,-0.0066,0.1203,-0.0446,-0.0118,0.0123,STANDING
10.047,-0.047,-0.0066,0.1203,-0.0091,-0.0399,-0.0311,STANDING
10.048,-0.047,-0.0066,0.1203,-0.0091,-0.0399,-0.0311,STANDING
10.049,-0.047,-0.0066,0.1203,-0.0091,-0.0399,-0.0311,STANDING
10.104,-0.047,-0.0066,0.1203,-0.0091,-0.0399,-0.0311,STANDING
10.104,-0.047,-0.0066,0.1203,-0.0091,-0.0399,-0.0311,STANDING
10.105,-0.047,-0.0066,0.1203,-0.0091,-0.0399,-0.0311,STANDING
10.218,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.219,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.22,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.221,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.222,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.281,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.282,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.282,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.283,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.346,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.396,-0.0702,0.1319,-0.0519,-0.0189,0.0481,0.0117,STANDING
10.407,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.463,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.463,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.464,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.522,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.575,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.581,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.581,0.0188,-0.0108,-0.067,0.0275,0.0047,0.0123,STANDING
10.638,0.0922,-0.0605,0.1688,0.019,-0.0314,-0.003,STANDING
10.7,0.0922,-0.0605,0.1688,0.019,-0.0314,-0.003,STANDING
10.7,0.0922,-0.0605,0.1688,0.019,-0.0314,-0.003,STANDING
10.701,0.0922,-0.0605,0.1688,0.019,-0.0314,-0.003,STANDING
10.701,0.0922,-0.0605,0.1688,0.019,-0.0314,-0.003,STANDING
10.766,0.0922,-0.0605,0.1688,0.019,-0.0314,-0.003,STANDING
10.77,0.0224,0.1643,-0.0504,0.019,-0.0314,-0.003,STANDING
10.817,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.817,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.877,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.877,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.878,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.937,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.937,0.0224,0.1643,-0.0504,-0.0201,0.0028,0.0184,STANDING
10.937,0.0037,0.0011,0,-0.0201,0.0028,0.0184,STANDING
10.937,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.055,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.056,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.117,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.127,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.128,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.129,0.0037,0.0011,0,-0.0268,-0.0265,-0.0238,STANDING
11.184,-0.0062,-0.0442,0.0861,0.008,-0.0271,0.0043,STANDING
11.185,-0.0062,-0.0442,0.0861,0.008,-0.0271,0.0043,STANDING
11.246,-0.0062,-0.0442,0.0861,0.008,-0.0271,0.0043,STANDING
11.246,-0.0062,-0.0442,0.0861,0.008,-0.0271,0.0043,STANDING
11.248,-0.0062,-0.0442,0.0861,0.008,-0.0271,0.0043,STANDING
11.298,0.0619,-0.0727,0.0362,0.008,-0.0271,0.0043,STANDING
11.299,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.3,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.301,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.302,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.363,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.422,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.423,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.423,0.0619,-0.0727,0.0362,0.0959,0.0554,0.0043,STANDING
11.476,-0.0352,0.1303,-0.0207,0.0959,0.0554,0.0043,STANDING
11.486,-0.0352,0.1303,-0.0207,0.0489,0.0963,0.0538,STANDING
11.489,-0.0352,0.1303,-0.0207,0.0489,0.0963,0.0538,STANDING
11.539,-0.0352,0.1303,-0.0207,0.0489,0.0963,0.0538,STANDING
11.541,-0.0352,0.1303,-0.0207,0.0489,0.0963,0.0538,STANDING
11.598,-0.0352,0.1303,-0.0207,0.0489,0.0963,0.0538,STANDING
11.598,-0.0352,0.1303,-0.0207,0.0489,0.0963,0.0538,STANDING
11.661,0.1184,0.3808,-0.1809,0.0642,0.0474,0.0764,STANDING
11.723,0.1184,0.3808,-0.1809,0.0642,0.0474,0.0764,STANDING
11.776,0.1184,0.3808,-0.1809,0.0642,0.0474,0.0764,STANDING
11.778,0.1184,0.3808,-0.1809,0.0642,0.0474,0.0764,STANDING
11.778,0.1184,0.3808,-0.1809,0.0642,0.0474,0.0764,STANDING
11.848,-0.0945,0.0408,0.0459,-0.0702,-0.0485,0.0233,STANDING
11.902,-0.0945,0.0408,0.0459,-0.0702,-0.0485,0.0233,STANDING
11.903,-0.0945,0.0408,0.0459,-0.0702,-0.0485,0.0233,STANDING
11.965,-0.0945,0.0408,0.0459,-0.0702,-0.0485,0.0233,STANDING
11.965,-0.0945,0.0408,0.0459,-0.0702,-0.0485,0.0233,STANDING
12.016,-0.0945,0.0408,0.0459,-0.0702,-0.0485,0.0233,STANDING
12.029,-0.0833,0.0269,0.1562,-0.0702,-0.0485,0.0233,STANDING
12.03,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.03,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.077,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.078,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.144,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.146,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.205,-0.0833,0.0269,0.1562,-0.0391,0.0053,0.0257,STANDING
12.206,0.0413,-0.2585,0.1933,-0.0391,0.0053,0.0257,STANDING
12.206,0.0413,-0.2585,0.1933,-0.0391,0.0053,0.0257,STANDING
12.209,0.0413,-0.2585,0.1933,-0.0391,0.0053,0.0257,STANDING
12.21,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.21,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.259,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.259,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.26,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.316,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.317,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.317,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.383,0.0413,-0.2585,0.1933,0.0367,-0.0723,-0.0537,STANDING
12.385,0.0691,0.0886,-0.0743,0.0367,-0.0723,-0.0537,STANDING
12.386,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.386,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.443,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.444,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.446,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.498,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.498,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.499,0.0691,0.0886,-0.0743,0.0178,0.0145,-0.0073,STANDING
12.567,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.568,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.569,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.623,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.624,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.624,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.625,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.676,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.678,0.1661,-0.0513,-0.09,0.0135,-0.0448,-0.0195,STANDING
12.738,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.739,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.74,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.741,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.742,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.805,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.86,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.925,-0.0525,0.0847,0.0289,0.0092,-0.068,-0.0213,STANDING
12.925,-0.0716,0.1347,0.0078,0.0092,-0.068,-0.0213,STANDING
12.926,-0.0716,0.1347,0.0078,0.0092,-0.068,-0.0213,STANDING
12.927,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
12.984,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
12.984,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
13.043,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
13.045,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
13.095,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
13.103,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
13.103,-0.0716,0.1347,0.0078,-0.0329,-0.0497,-0.0097,STANDING
13.105,-0.0922,0.0952,0.0362,-0.0329,-0.0497,-0.0097,STANDING
13.106,-0.0922,0.0952,0.0362,0.022,-0.0338,0.0013,STANDING
13.165,-0.0922,0.0952,0.0362,0.022,-0.0338,0.0013,STANDING
13.221,-0.0922,0.0952,0.0362,0.022,-0.0338,0.0013,STANDING
13.277,-0.0922,0.0952,0.0362,0.022,-0.0338,0.0013,STANDING
13.279,-0.0922,0.0952,0.0362,0.022,-0.0338,0.0013,STANDING
13.28,-0.0512,0.1744,-0.0477,0.022,-0.0338,0.0013,STANDING
13.294,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.295,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.34,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.341,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.342,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.405,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.457,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.468,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.468,-0.0512,0.1744,-0.0477,-0.0415,-0.0338,-0.0109,STANDING
13.47,-0.1065,0.0684,0.1321,-0.0415,-0.0338,-0.0109,STANDING
13.525,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.526,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.526,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.585,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.586,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.648,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.648,-0.1065,0.0684,0.1321,-0.0048,0.0126,0.0049,STANDING
13.649,0.0895,0.0531,-0.0529,-0.0048,0.0126,0.0049,STANDING
13.698,0.0895,0.0531,-0.0529,-0.0061,0.0096,-0.0006,STANDING
13.821,0.0895,0.0531,-0.0529,-0.0061,0.0096,-0.0006,STANDING
13.821,0.0895,0.0531,-0.0529,-0.0061,0.0096,-0.0006,STANDING
13.822,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
13.879,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
13.88,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
13.88,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
13.947,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
13.998,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
14.009,0.0281,0.1105,0.0127,-0.0116,-0.0057,0.0159,STANDING
14.012,-0.0483,0.1057,0.0224,-0.0116,-0.0057,0.0159,STANDING
14.013,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.054,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.059,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.059,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.059,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.121,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.122,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.189,-0.0483,0.1057,0.0224,-0.011,-0.0112,0.0031,STANDING
14.191,0.0433,0.0955,-0.1176,-0.011,-0.0112,0.0031,STANDING
14.192,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.192,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.303,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.304,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.305,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.359,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.36,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.361,0.0433,0.0955,-0.1176,-0.0311,0.0297,0.0178,STANDING
14.362,-0.0304,0.0338,0.0685,-0.0311,0.0297,0.0178,STANDING
14.364,-0.0304,0.0338,0.0685,-0.0201,-0.0198,0.0019,STANDING
14.364,-0.0304,0.0338,0.0685,-0.0201,-0.0198,0.0019,STANDING
14.419,-0.0304,0.0338,0.0685,-0.0201,-0.0198,0.0019,STANDING
14.546,-0.0304,0.0338,0.0685,-0.0201,-0.0198,0.0019,STANDING
14.548,-0.0304,0.0338,0.0685,-0.0201,-0.0198,0.0019,STANDING
14.548,0.0009,0.0044,0.0482,-0.0201,-0.0198,0.0019,STANDING
14.549,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.55,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.606,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.658,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.659,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.659,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.717,0.0009,0.0044,0.0482,-0.0366,-0.0344,-0.0085,STANDING
14.729,-0.0943,-0.0001,0.0763,-0.0366,-0.0344,-0.0085,STANDING
14.73,-0.0943,-0.0001,0.0763,-0.0366,-0.0344,-0.0085,STANDING
14.73,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.777,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.778,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.778,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.778,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.838,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.838,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.838,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.839,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.897,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.897,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.898,-0.0943,-0.0001,0.0763,-0.0446,-0.0356,-0.0073,STANDING
14.898,-0.0013,0.0598,0.0686,-0.0446,-0.0356,-0.0073,STANDING
14.898,-0.0013,0.0598,0.0686,-0.0232,-0.0198,0.0111,STANDING
14.898,-0.0013,0.0598,0.0686,-0.0232,-0.0198,0.0111,STANDING
14.966,-0.0013,0.0598,0.0686,-0.0232,-0.0198,0.0111,STANDING
15.026,-0.0013,0.0598,0.0686,-0.0232,-0.0198,0.0111,STANDING
15.085,-0.0013,0.0598,0.0686,-0.0232,-0.0198,0.0111,STANDING
15.085,-0.0013,0.0598,0.0686,-0.0232,-0.0198,0.0111,STANDING
15.088,-0.0027,0.0278,0.0546,0.0153,-0.0124,0.0001,STANDING
15.145,-0.0027,0.0278,0.0546,0.0153,-0.0124,0.0001,STANDING
15.198,-0.0027,0.0278,0.0546,0.0153,-0.0124,0.0001,STANDING
15.257,-0.0027,0.0278,0.0546,0.0153,-0.0124,0.0001,STANDING
15.27,0.027,0.0139,-0.0437,0.0153,-0.0124,0.0001,STANDING
15.272,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.328,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.328,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.329,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.382,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.384,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.448,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.449,0.027,0.0139,-0.0437,0.0251,0.0175,-0.0006,STANDING
15.449,-0.0235,0.0618,0.0042,0.0251,0.0175,-0.0006,STANDING
15.451,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.502,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.503,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.503,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.559,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.618,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.63,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.631,-0.0235,0.0618,0.0042,0.0342,-0.0075,0.0019,STANDING
15.633,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.676,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.683,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.684,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.684,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.75,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.751,0.001,0.0608,-0.0449,-0.0012,-0.0014,0.0062,STANDING
15.798,-0.02,0.0104,-0.0098,0.0068,0.0102,0.0056,STANDING
15.798,-0.02,0.0104,-0.0098,0.0068,0.0102,0.0056,STANDING
15.8,-0.02,0.0104,-0.0098,0.0068,0.0102,0.0056,STANDING
15.927,-0.02,0.0104,-0.0098,0.0068,0.0102,0.0056,STANDING
15.928,-0.02,0.0104,-0.0098,0.0068,0.0102,0.0056,STANDING
15.929,-0.02,0.0104,-0.0098,0.0068,0.0102,0.0056,STANDING
15.991,-0.0042,0.1586,-0.0125,-0.0116,0.0108,0.0104,STANDING
16.047,-0.0042,0.1586,-0.0125,-0.0116,0.0108,0.0104,STANDING
16.048,-0.0042,0.1586,-0.0125,-0.0116,0.0108,0.0104,STANDING
16.102,-0.0042,0.1586,-0.0125,-0.0116,0.0108,0.0104,STANDING
16.161,-0.0014,0.0282,0.0773,-0.0116,0.0108,0.0104,STANDING
16.161,-0.0014,0.0282,0.0773,-0.0116,0.0108,0.0104,STANDING
16.165,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.22,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.221,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.221,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.278,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.283,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.284,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.342,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.343,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.343,-0.0014,0.0282,0.0773,0.033,0.0254,0.0068,STANDING
16.344,0.0558,-0.0713,0.0303,0.033,0.0254,0.0068,STANDING
16.344,0.0558,-0.0713,0.0303,0.033,0.0254,0.0068,STANDING
16.345,0.0558,-0.0713,0.0303,0.0074,-0.0143,-0.0048,STANDING
16.345,0.0558,-0.0713,0.0303,0.0074,-0.0143,-0.0048,STANDING
16.402,0.0558,-0.0713,0.0303,0.0074,-0.0143,-0.0048,STANDING
16.403,0.0558,-0.0713,0.0303,0.0074,-0.0143,-0.0048,STANDING
16.461,0.0558,-0.0713,0.0303,0.0074,-0.0143,-0.0048,STANDING
16.471,0.0558,-0.0713,0.0303,0.0074,-0.0143,-0.0048,STANDING
